id,day,airline,destination,dest_region,dest_size,boarding_area,dept_time,wait_min,cleanliness,safety,satisfaction
393,Friday,ALASKA,INDIANAPOLIS,Midwest US,Medium,Gates 50-59,2018-12-31,160.0,Somewhat clean,Very safe,Somewhat satsified
1889,Wednesday,SINGAPORE AIRLINES,SINGAPORE,Asia,Hub,Gates 91-102,2018-12-31,120.0,Clean,Very safe,Somewhat satsified
1235,Thursday,CHINA EASTERN,SHANGHAI,Asia,    Hub,Gates 1-12,2018-12-31,130.0,Clean,Somewhat safe,Neutral
2061,Friday,UNITED,NEWARK,East US,Hub,Gates 70-90,2018-12-31,120.0,Somewhat clean,Somewhat safe,Very satisfied
2907,Thursday,DELTA,SEATTLE,West US,Hub,Gates 40-48,2018-12-31,90.0,Clean,Very safe,Somewhat satsified
438,Sunday,UNITED,INDIANAPOLIS,Midwest US,Medium,Gates 60-69,2018-12-31,82.9999999999999,Somewhat clean,Somewhat safe,Somewhat satsified
580,Thursday,ALASKA,SEATTLE,West US,Hub,Gates 50-59,2018-12-31,50.0,Clean,Very safe,Somewhat satsified
1892,Wednesday,SINGAPORE AIRLINES,SINGAPORE,Asia,Hub,Gates 91-102,2018-12-31,165.0,Clean,Somewhat safe,Somewhat satsified
491,Sunday,UNITED,DENVER,West US,Hub,Gates 70-90,2018-12-31,246.0,Average,Very safe,Somewhat satsified
3192,Thursday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,135.0,Somewhat clean,Very safe,Somewhat satsified
1579,Wednesday,UNITED INTL,HONG KONG,Asia,Hub     ,Gates 91-102,2018-12-31,180.0,Somewhat clean,Very safe,Somewhat satsified
1175,Thursday,DELTA,NEW YORK-JFK,East US,Hub,Gates 40-48,2018-12-31,140.0,Clean,Very safe,Somewhat satsified
1600,Wednesday,SINGAPORE AIRLINES,SINGAPORE,Asia,Hub,Gates 91-102,2018-12-31,210.0,Somewhat clean,Somewhat safe,Neutral
1904,Tuesday,UNITED,BOSTON,East US,Large,Gates 70-90,2018-12-31,115.0,Somewhat clean,Neutral,Somewhat satsified
1151,Tuesday,SOUTHWEST,LOS ANGELES,West US,Hub,Gates 20-39,2018-12-31,60.00000000000011,Clean,Very safe,Very satisfied
1895,Monday,LUFTHANSA,MUNICH,Europe,Hub,Gates 91-102,2018-12-31,175.0,Somewhat clean,Very safe,Somewhat satsified
2433,Tuesday,UNITED,HONOLULU,West US,Medium,Gates 70-90,2018-12-31,55.0,Clean,Very safe,Very satisfied
2706,Wednesday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,105.0,Clean,Somewhat safe,Somewhat satsified
1832,Sunday,ALASKA,RALEIGH-DURHAM,East US,Medium,Gates 50-59,2018-12-31,130.0,Clean,Very safe,Very satisfied
1645,Saturday,VIRGIN ATLANTIC,LONDON HEATHROW,Europe,Hub,Gates 1-12,2018-12-31,170.0,Somewhat clean,Somewhat safe,Somewhat satsified
2993,Thursday,UNITED,BALTIMORE,East US,Medium,Gates 70-90,2018-12-31,104.0,Somewhat dirty,Somewhat safe,Neutral
1433,Saturday,UNITED,PORTLAND,West US,Medium,Gates 70-90,2018-12-31,160.0,Somewhat clean,Very safe,Somewhat satsified
3057,Sunday,PHILIPPINE AIRLINES,MANILA,Asia,Medium,Gates 1-12,2018-01-01,335.0,Somewhat clean,Somewhat safe,Somewhat satsified
2928,Friday,TURKISH AIRLINES,ISTANBUL,Middle East,Hub,Gates 91-102,2018-12-31,315.0,Somewhat clean,Neutral,Somewhat satsified
3134,Sunday,ALASKA,NEWARK,East US,Hub,Gates 50-59,2018-12-31,215.0,Clean,Very safe,Very satisfied
2889,Wednesday,UNITED,AUSTIN,Midwest US,Medium,Gates 70-90,2018-12-31,64.9999999999999,Somewhat clean,Somewhat safe,Somewhat satsified
2973,Wednesday,AMERICAN,CHARLOTTE,East US,Hub,Gates 50-59,2018-12-31,120.0,Somewhat clean,Very safe,Somewhat satsified
2197,Wednesday,AER LINGUS,DUBLIN,Europe,Large,Gates 91-102,2018-12-31,210.0,Average,Very safe,Somewhat satsified
1703,Sunday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,150.0,Clean,Very safe,Very satisfied
385,Friday,ALASKA,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,145.0,Somewhat clean,Somewhat safe,Somewhat satsified
872,Tuesday,AMERICAN,DALLAS-FT. WORTH,Midwest US,    Hub,Gates 50-59,2018-12-31,985.0,Average,Neutral,Neutral
593,Thursday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,102.0,Clean,Somewhat safe,Very satisfied
2225,Wednesday,AER LINGUS,DUBLIN,Europe,Large,Gates 91-102,2018-12-31,300.0,Somewhat clean,Somewhat safe,Neutral
3083,Sunday,PHILIPPINE AIRLINES,MANILA,Asia,Medium,Gates 1-12,2018-01-01,185.0,Somewhat clean,Somewhat safe,Somewhat satsified
1357,Tuesday,UNITED INTL,SHANGHAI,Asia,Hub,Gates 91-102,2018-12-31,185.0,Clean,Very safe,Very satisfied
610,Thursday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,162.0,Somewhat clean,Very safe,Somewhat satsified
1062,Friday,AIR CANADA,CALGARY,Canada/Mexico,Medium,Gates 91-102,2018-12-31,325.0,Somewhat clean,Very safe,Somewhat satsified
1901,Monday,LUFTHANSA,MUNICH,Europe,Hub,Gates 91-102,2018-12-31,235.0,Clean,Somewhat safe,Somewhat satsified
1488,Wednesday,FRONTIER,DENVER,West US,Hub,Gates 20-39,2018-01-01,179.0,Clean,Somewhat safe,Somewhat satsified
1102,Thursday,DELTA,MINNEAPOLIS-ST. PAUL,Midwest US,Hub,Gates 40-48,2018-12-31,150.0,Somewhat clean,Somewhat safe,Somewhat satsified
1578,Wednesday,DELTA,DETROIT,Midwest US,Large,Gates 40-48,2018-12-31,115.0,Clean,Neutral,Very satisfied
757,Thursday,AIR CANADA,TORONTO,Canada/Mexico,Hub,Gates 91-102,2018-12-31,115.0,Clean,Very safe,Neutral
1774,Thursday,AMERICAN,CHICAGO-O'HARE,Midwest US,Hub,Gates 50-59,2018-12-31,145.0,Clean,Very safe,Very satisfied
1979,Friday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,185.0,Somewhat clean,Very safe,Somewhat satsified
2144,Wednesday,AIR CANADA,VANCOUVER,Canada/Mexico,Medium,Gates 91-102,2018-12-31,125.0,Average,Neutral,Neutral
279,Thursday,UNITED,BALTIMORE,EAST US,Medium     ,Gates 70-90,2018-12-31,644.0,Somewhat clean,Very safe,Somewhat satsified
2388,Wednesday,UNITED INTL,SYDNEY,Australia/New Zealand,Hub,Gates 91-102,2018-12-31,125.0,Somewhat clean,Somewhat safe,Neutral
2858,Tuesday,UNITED,SEATTLE,West US,Hub,Gates 70-90,2018-12-31,57.0,Average,Somewhat safe,Neutral
3072,Tuesday,UNITED,SPOKANE,West US,Small,Gates 70-90,2018-12-31,342.0,Somewhat clean,Very safe,Somewhat satsified
1331,Tuesday,UNITED INTL,KANSAI,Asia,Hub,Gates 91-102,2018-12-31,50.00000000000011,Somewhat clean,Neutral,Somewhat satsified
652,Tuesday,ALASKA,WASHINGTON DC-DULLES,East US,Medium,Gates 50-59,2018-12-31,185.0,Clean,Very safe,Very satisfied
2286,Wednesday,QANTAS,SYDNEY,Australia/New Zealand,Hub,Gates 1-12,2018-12-31,165.0,Somewhat clean,Somewhat safe,Neutral
268,Friday,AIR CANADA,TORONTO,Canada/Mexico,Hub,Gates 91-102,2018-12-31,175.0,Somewhat clean,Very safe,Somewhat satsified
3158,Thursday,DELTA,SALT LAKE CITY,West US,    Medium,Gates 40-48,2018-12-31,45.0,Average,Somewhat safe,Neutral
3096,Sunday,ALASKA,NEWARK,East US,Hub,Gates 50-59,2018-12-31,245.0,Somewhat clean,Very safe,Somewhat satsified
1790,Saturday,UNITED,RALEIGH-DURHAM,East US,Medium,Gates 70-90,2018-12-31,110.0,Somewhat clean,Very safe,Somewhat satsified
2876,Friday,EVA AIR,TAIPEI,Asia,Hub,Gates 91-102,2018-12-31,300.0,Somewhat clean,Very safe,Somewhat satsified
1114,Tuesday,SOUTHWEST,SAN DIEGO,West US,Medium,Gates 20-39,2018-12-31,90.0,Somewhat clean,Somewhat safe,Somewhat satsified
1398,Tuesday,UNITED INTL,SHANGHAI,Asia,Hub,Gates 91-102,2018-12-31,100.0,Clean,Very safe,Neutral
3201,Tuesday,UNITED,ONTARIO (CALIF),West US,Small     ,Gates 70-90,2018-12-31,95.0,Clean,Somewhat safe,Somewhat satsified
2791,Sunday,WOW,REYKJAVIK,Europe,Small,Gates 1-12,2018-12-31,145.0,Somewhat clean,Somewhat safe,Somewhat satsified
655,Friday,UNITED INTL,MUNICH,Europe,Hub,Gates 91-102,2018-12-31,445.0,Somewhat clean,Very safe,Somewhat satsified
1536,Wednesday,AIR CHINA,BEIJING,Asia,Hub     ,Gates 91-102,2018-12-31,170.0,Somewhat clean,Neutral,Neutral
2563,Tuesday,UNITED,CHICAGO-O'HARE,Midwest US,Hub,Gates 60-69,2018-12-31,180.0,Somewhat clean,Very safe,Somewhat satsified
2787,Thursday,DELTA,ATLANTA,East US,Hub,Gates 40-48,2018-12-31,165.0,Somewhat clean,Very safe,Somewhat satsified
1727,Monday,AIR CANADA,TORONTO,Canada/Mexico,Hub,Gates 91-102,2018-12-31,100.0,Somewhat dirty,Neutral,Neutral
2782,Thursday,DELTA,ATLANTA,East US,Hub,Gates 40-48,2018-12-31,135.0,Somewhat clean,Very safe,Neutral
1044,Friday,AIR CANADA,CALGARY,Canada/Mexico,    Medium,Gates 91-102,2018-12-31,355.0,Clean,Very safe,Very satisfied
672,Thursday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,125.0,Average,Somewhat safe,Neutral
1856,Sunday,ALASKA,KAHULUI,West US,Small,Gates 50-59,2018-12-31,70.0000000000001,Somewhat clean,Very safe,Somewhat satsified
596,Thursday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,87.0,Clean,Very safe,Very satisfied
2168,Wednesday,FRONTIER,DENVER,West US,Hub,Gates 20-39,2018-12-31,213.0,Clean,Very safe,Very satisfied
871,Tuesday,ALASKA,SEATTLE,West US,Hub,Gates 50-59,2018-12-31,325.0,Clean,Very safe,Somewhat satsified
2880,Friday,EVA AIR,TAIPEI,Asia,Hub,Gates 91-102,2018-12-31,120.0,Somewhat clean,Very safe,Somewhat satsified
2228,Wednesday,AER LINGUS,DUBLIN,Europe,Large,Gates 91-102,2018-12-31,225.0,Somewhat clean,Very safe,Somewhat satsified
3044,Tuesday,UNITED,PORTLAND,West US,Medium,Gates 70-90,2018-12-31,190.0,Average,Somewhat safe,Neutral
1860,Tuesday,UNITED,LOS ANGELES,West US,Hub,Gates 60-69,2018-12-31,84.9999999999999,Average,Somewhat safe,Neutral
1945,Tuesday,UNITED,BOSTON,East US,Large,Gates 70-90,2018-12-31,145.0,Somewhat clean,Very safe,Somewhat satsified
2573,Saturday,INTERJET,GUADALAJARA,Canada/Mexico,    Medium,Gates 1-12,2018-12-31,105.0,Clean,Very safe,Very satisfied
2238,Wednesday,AER LINGUS,DUBLIN,Europe,Large,Gates 91-102,2018-12-31,195.0,Somewhat clean,Neutral,Neutral
2786,Sunday,WOW,REYKJAVIK,Europe,Small,Gates 1-12,2018-12-31,265.0,Somewhat clean,Somewhat safe,Somewhat satsified
2148,Wednesday,FRONTIER,DENVER,West US,Hub,Gates 20-39,2018-12-31,115.0,Somewhat clean,Somewhat safe,Somewhat satsified
2335,Thursday,AMERICAN,CHICAGO-O'HARE,Midwest US,Hub,Gates 50-59,2018-12-31,119.0,Clean,Somewhat safe,Very satisfied
318,Thursday,UNITED,BURBANK,West US,Small     ,Gates 70-90,2018-12-31,250.0,Somewhat clean,Somewhat safe,Somewhat satsified
674,Thursday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,115.0,Clean,Somewhat safe,Neutral
495,Sunday,ALASKA,PORTLAND,West US,Medium,Gates 50-59,2018-12-31,118.0,Clean,Very safe,Very satisfied
3233,Thursday,ALASKA,PORTLAND,West US,Medium,Gates 50-59,2018-12-31,220.0,Clean,Very safe,Somewhat satsified
1941,Saturday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,155.0,Average,Somewhat safe,Neutral
1025,Friday,AIR CANADA,VANCOUVER,Canada/Mexico,    Medium,Gates 91-102,2018-12-31,155.0,Somewhat clean,Somewhat safe,Neutral
2968,Wednesday,AMERICAN,CHARLOTTE,East US,Hub,Gates 50-59,2018-12-31,60.00000000000011,Somewhat clean,Very unsafe,Very satisfied
3185,Thursday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,59.99999999999989,Somewhat clean,Very safe,Somewhat satsified
3222,Thursday,ALASKA,PORTLAND,West US,Medium,Gates 50-59,2018-12-31,130.0,Somewhat clean,Very safe,Somewhat satsified
1684,Saturday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,275.0,Clean,Somewhat safe,Very satisfied
849,Tuesday,ALASKA,PORTLAND,West US,Medium     ,Gates 50-59,2018-12-31,112.0,Somewhat clean,Very safe,Somewhat satsified
9001,Wednesday,UNITED,AUSTIN,Midwest US,Medium,Gates 70-90,2018-12-31,135.0,Average,Very safe,Neutral
765,Thursday,AIR CANADA,TORONTO,Canada/Mexico,Hub,Gates 91-102,2018-12-31,130.0,Clean,Very safe,Somewhat satsified
2808,Thursday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,190.0,Somewhat clean,Very safe,Somewhat satsified
2908,Friday,TURKISH AIRLINES,ISTANBUL,Middle East,Hub,Gates 91-102,2018-12-31,165.0,Average,Neutral,Neutral
612,Thursday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,192.0,Clean,Very safe,Somewhat satsified
2127,Wednesday,FRONTIER,DENVER,West US,Hub,Gates 20-39,2018-12-31,153.0,Somewhat clean,Somewhat unsafe,Somewhat satsified
1608,Thursday,VIRGIN ATLANTIC,LONDON HEATHROW,Europe,Hub,Gates 1-12,2018-12-31,230.0,Somewhat clean,Very safe,Very satisfied
2800,Thursday,DELTA,SALT LAKE CITY,West US,Medium,Gates 40-48,2018-12-31,155.0,Somewhat clean,Somewhat safe,Neutral
666,Friday,UNITED INTL,MUNICH,Europe,Hub,Gates 91-102,2018-12-31,235.0,Somewhat clean,Somewhat safe,Somewhat satsified
768,Sunday,ALASKA,NEW YORK-JFK,East US,Hub,Gates 50-59,2018-12-31,150.0,Clean,Very safe,Very satisfied
3126,Sunday,ALASKA,NEWARK,East US,Hub,Gates 50-59,2018-12-31,71.9999999999999,Somewhat clean,Somewhat safe,Somewhat satsified
2011,Friday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,125.0,Clean,Somewhat safe,Very satisfied
12,Tuesday,SOUTHWEST,LOS ANGELES,West US,Hub,Gates 20-39,2018-12-31,80.0,Average,Somewhat safe,Neutral
905,Tuesday,ALASKA,RALEIGH-DURHAM,East US,Medium,Gates 50-59,2018-12-31,130.0,Somewhat clean,Very safe,Somewhat satsified
903,Tuesday,ALASKA,RALEIGH-DURHAM,East US,Medium,Gates 50-59,2018-12-31,280.0,Somewhat clean,Very safe,Very satisfied
1117,Thursday,DELTA,MINNEAPOLIS-ST. PAUL,Midwest US,Hub,Gates 40-48,2018-12-31,405.0,Somewhat clean,Very safe,Very satisfied
1110,Tuesday,SOUTHWEST,SAN DIEGO,West US,Medium,Gates 20-39,2018-12-31,130.0,Clean,Very safe,Very satisfied
1915,Saturday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,245.0,Somewhat clean,Somewhat safe,Somewhat satsified
1265,Thursday,CATHAY PACIFIC,HONG KONG,Asia,Hub     ,Gates 1-12,2018-12-31,215.0,Somewhat clean,Somewhat safe,Somewhat satsified
815,Sunday,ALASKA,PORTLAND,West US,Medium,Gates 50-59,2018-12-31,140.0,Average,Neutral,Neutral
948,Thursday,AIR CANADA,VANCOUVER,Canada/Mexico,Medium,Gates 91-102,2018-12-31,120.0,Somewhat clean,Very safe,Somewhat satsified
1467,Tuesday,ALASKA,NEW YORK-JFK,East US,Hub,Gates 50-59,2018-12-31,70.0000000000001,Clean,Very safe,Very satisfied
2094,Thursday,AMERICAN,PHILADELPHIA,East US,Large,Gates 50-59,2018-12-31,87.0,Clean,Very safe,Very satisfied
2754,Wednesday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,240.0,Somewhat clean,Somewhat safe,Somewhat satsified
2553,Saturday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,120.0,Somewhat clean,Somewhat safe,Somewhat satsified
2608,Saturday,AEROMEXICO,MEXICO CITY,Canada/Mexico,Hub,Gates 1-12,2018-12-31,125.0,Average,Somewhat safe,Neutral
3059,Sunday,PHILIPPINE AIRLINES,MANILA,Asia,Medium,Gates 1-12,2018-01-01,275.0,Somewhat clean,Somewhat safe,Somewhat satsified
1515,Wednesday,DELTA,LOS ANGELES,West US,    Hub,Gates 40-48,2018-12-31,45.0,Clean,Very safe,Somewhat satsified
1955,Saturday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,155.0,Somewhat clean,Somewhat safe,Somewhat satsified
974,Friday,LUFTHANSA,MUNICH,Europe,Hub,Gates 91-102,2018-12-31,175.0,Somewhat clean,Somewhat safe,Somewhat satsified
527,Thursday,EMIRATES,DUBAI,Middle East,Hub,Gates 1-12,2018-12-31,165.0,Clean,Very safe,Neutral
2619,Saturday,INTERJET,GUADALAJARA,Canada/Mexico,Medium,Gates 1-12,2018-12-31,165.0,Average,Neutral,Very satisfied
437,Sunday,UNITED,HONOLULU,West US,Medium,Gates 70-90,2018-12-31,185.0,Somewhat clean,Very safe,Somewhat satsified
271,Thursday,UNITED,LOS ANGELES,West US,    Hub,Gates 70-90,2018-12-31,80.0,Clean,Somewhat safe,Somewhat satsified
2149,Wednesday,AIR CANADA,VANCOUVER,Canada/Mexico,    Medium,Gates 91-102,2018-12-31,84.9999999999999,Clean,Very safe,Very satisfied
755,Thursday,AIR CANADA,TORONTO,Canada/Mexico,Hub,Gates 91-102,2018-12-31,145.0,Clean,Very safe,Very satisfied
2934,Tuesday,SOUTHWEST,SAN DIEGO,West US,Medium,Gates 20-39,2018-12-31,15.0000000000001,Somewhat clean,Very safe,Somewhat satsified
2389,Wednesday,UNITED INTL,BEIJING,Asia,Hub     ,Gates 91-102,2018-12-31,285.0,Clean,Somewhat safe,Somewhat satsified
1959,Tuesday,UNITED,BOSTON,East US,Large,Gates 70-90,2018-12-31,84.9999999999999,Somewhat clean,Very safe,Somewhat satsified
1796,Sunday,ALASKA,RALEIGH-DURHAM,East US,Medium,Gates 50-59,2018-12-31,145.0,Somewhat clean,Somewhat safe,Somewhat satsified
2189,Wednesday,AER LINGUS,DUBLIN,eur,    Large,Gates 91-102,2018-12-31,210.0,Somewhat clean,Very safe,Somewhat satsified
2667,Saturday,AEROMEXICO,MEXICO CITY,Canada/Mexico,Hub,Gates 1-12,2018-12-31,155.0,Clean,Very safe,Neutral
1136,Tuesday,SOUTHWEST,LOS ANGELES,West US,Hub,Gates 20-39,2018-12-31,70.0000000000001,Average,Somewhat safe,Somewhat satsified
2098,Friday,JETBLUE,LONG BEACH,West US,Small,Gates 1-12,2018-12-31,159.0,Clean,Very safe,Somewhat satsified
2818,Thursday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,610.0,Clean,Very safe,Somewhat satsified
650,Tuesday,ALASKA,WASHINGTON DC-DULLES,East US,Medium,Gates 50-59,2018-12-31,120.0,Average,Very safe,Neutral
1032,Friday,AIR CANADA,VANCOUVER,Canada/Mexico,Medium,Gates 91-102,2018-12-31,94.9999999999998,Somewhat clean,Very safe,Neutral
3019,Tuesday,UNITED,PORTLAND,West US,    Medium,Gates 70-90,2018-12-31,362.0,Average,Neutral,Somewhat satsified
3029,Tuesday,AMERICAN,DALLAS-FT. WORTH,Midwest US,Hub,Gates 50-59,2018-12-31,110.0,Clean,Very safe,Very satisfied
893,Friday,AIR CANADA,TORONTO,Canada/Mexico,Hub     ,Gates 91-102,2018-12-31,150.0,Clean,Very safe,Very satisfied
2272,Saturday,UNITED,BAKERSFIELD,West US,    Small,Gates 70-90,2018-12-31,88.0,Somewhat clean,Very safe,Somewhat satsified
2009,Friday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,205.0,Clean,Somewhat safe,Neutral
1443,Wednesday,FRONTIER,DENVER,West US,    Hub,Gates 20-39,2018-01-01,179.0,Clean,Very safe,Very satisfied
1586,Wednesday,UNITED INTL,HONG KONG,Asia,    Hub,Gates 91-102,2018-12-31,240.0,Clean,Very safe,Very satisfied
1269,Thursday,CATHAY PACIFIC,HONG KONG,Asia,Hub     ,Gates 1-12,2018-12-31,165.0,Average,Neutral,Somewhat satsified
733,Thursday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,155.0,Average,Somewhat safe,Neutral
1615,Thursday,VIRGIN ATLANTIC,LONDON HEATHROW,Europe,Hub,Gates 1-12,2018-12-31,230.0,Clean,Very safe,Somewhat satsified
2139,Wednesday,FRONTIER,DENVER,West US,    Hub,Gates 20-39,2018-12-31,153.0,Clean,Neutral,Somewhat satsified
361,Friday,LUFTHANSA,FRANKFURT,Europe,Hub,Gates 91-102,2018-12-31,145.0,Somewhat clean,Very safe,Somewhat satsified
2034,Wednesday,UNITED,NEWARK,EAST US,Hub     ,Gates 70-90,2018-12-31,90.0,Somewhat clean,Very safe,Somewhat satsified
260,Friday,AIR CANADA,TORONTO,Canada/Mexico,Hub,Gates 91-102,2018-12-31,105.0,Clean,Very safe,Somewhat satsified
3078,Sunday,PHILIPPINE AIRLINES,MANILA,Asia,Medium,Gates 1-12,2018-01-01,230.0,Somewhat clean,Neutral,Somewhat satsified
1494,Wednesday,HAWAIIAN AIR,HONOLULU,West US,Medium,Gates 1-12,2018-12-31,90.0,Somewhat clean,Very safe,Somewhat satsified
1809,Sunday,ALASKA,RALEIGH-DURHAM,East US,Medium,Gates 50-59,2018-12-31,70.0000000000001,Somewhat clean,Neutral,Somewhat satsified
2614,Saturday,INTERJET,GUADALAJARA,Canada/Mexico,Medium,Gates 1-12,2018-12-31,165.0,Somewhat clean,Somewhat safe,Somewhat satsified
822,Sunday,ALASKA,NASHVILLE,Midwest US,    Medium,Gates 50-59,2018-12-31,156.0,Somewhat clean,Very safe,Neutral
225,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,160.0,Clean,Very safe,Somewhat satsified
2187,Wednesday,QANTAS,SYDNEY,Australia/New Zealand,    Hub,Gates 1-12,2018-12-31,195.0,Somewhat clean,Somewhat safe,Neutral
1650,Saturday,VIRGIN ATLANTIC,LONDON HEATHROW,Europe,Hub,Gates 1-12,2018-12-31,170.0,Clean,Somewhat safe,Somewhat satsified
3270,Tuesday,UNITED,LAS VEGAS,West US,Hub,Gates 70-90,2018-12-31,130.0,Average,Very safe,Somewhat satsified
2267,Saturday,UNITED,BAKERSFIELD,West US,Small,Gates 70-90,2018-12-31,118.0,Somewhat clean,Very safe,Somewhat satsified
388,Friday,ALASKA,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,100.0,Somewhat clean,Very safe,Somewhat satsified
2744,Friday,UNITED,KAHULUI,West US,Small,Gates 60-69,2018-12-31,92.0,Somewhat clean,Neutral,Somewhat satsified
1057,Friday,AIR CANADA,CALGARY,Canada/Mexico,Medium,Gates 91-102,2018-12-31,295.0,Clean,Somewhat safe,Somewhat satsified
2192,Thursday,SOUTHWEST,LAS VEGAS,West US,    Hub,Gates 20-39,2018-12-31,180.0,Clean,Very safe,Very satisfied
2644,Tuesday,JETBLUE,NEW YORK-JFK,East US,Hub,Gates 1-12,2018-12-31,120.0,Average,Somewhat safe,Somewhat satsified
1205,Tuesday,SOUTHWEST,LAS VEGAS,West US,Hub,Gates 20-39,2018-12-31,59.99999999999989,Clean,Somewhat safe,Somewhat satsified
724,Wednesday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,227.0,Somewhat clean,Very safe,Somewhat satsified
2095,Friday,JETBLUE,LONG BEACH,West US,Small,Gates 1-12,2018-12-31,139.0,Clean,Very safe,Somewhat satsified
1318,Tuesday,UNITED INTL,LONDON HEATHROW,eur,    Hub,Gates 91-102,2018-12-31,140.0,Clean,Neutral,Somewhat satsified
997,Friday,LUFTHANSA,MUNICH,Europe,Hub,Gates 91-102,2018-12-31,85.0,Somewhat clean,Somewhat safe,Somewhat satsified
1202,Tuesday,SOUTHWEST,LAS VEGAS,West US,Hub,Gates 20-39,2018-12-31,40.0,Average,Neutral,Neutral
1911,Saturday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,125.0,Average,Neutral,Neutral
300,Thursday,UNITED,SAN DIEGO,West US,Medium,Gates 70-90,2018-12-31,152.0,Somewhat clean,Very safe,Somewhat satsified
2312,Thursday,AMERICAN,CHICAGO-O'HARE,Midwest US,Hub,Gates 50-59,2018-12-31,165.0,Somewhat clean,Somewhat safe,Somewhat satsified
3281,Wednesday,SOUTHWEST,DENVER,West US,Hub,Gates 20-39,2018-12-31,125.0,Somewhat clean,Very safe,Neutral
830,Sunday,ALASKA,NASHVILLE,Midwest US,    Medium,Gates 50-59,2018-12-31,246.0,Somewhat clean,Very safe,Somewhat unsatisfied
2645,Tuesday,UNITED,CHICAGO-O'HARE,Midwest US,Hub,Gates 60-69,2018-12-31,120.0,Clean,Very safe,Very satisfied
2866,Wednesday,UNITED,WASHINGTON DC-DULLES,East US,Medium,Gates 70-90,2018-12-31,86.9999999999999,Somewhat clean,Very safe,Somewhat satsified
400,Saturday,UNITED,PHOENIX,West US,    Hub,Gates 70-90,2018-12-31,115.0,Clean,Very safe,Very satisfied
1857,Sunday,ALASKA,KAHULUI,West US,Small,Gates 50-59,2018-12-31,115.0,Somewhat clean,Somewhat safe,Neutral
357,Friday,LUFTHANSA,FRANKFURT,Europe,Hub,Gates 91-102,2018-12-31,150.0,Somewhat clean,Somewhat safe,Somewhat satsified
2615,Saturday,AEROMEXICO,MEXICO CITY,Canada/Mexico,    Hub,Gates 1-12,2018-12-31,245.0,Average,Neutral,Neutral
204,Wednesday,AMERICAN,LOS ANGELES,West US,Hub     ,Gates 50-59,2018-12-31,130.0,Average,Very safe,Neutral
2729,Wednesday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,105.0,Clean,Very safe,Very satisfied
301,Wednesday,SOUTHWEST,LOS ANGELES,West US,Hub,Gates 20-39,2018-12-31,94.9999999999999,Average,Somewhat safe,Somewhat satsified
2198,Thursday,CATHAY PACIFIC,HONG KONG,Asia,    Hub,Gates 1-12,2018-12-31,120.0,Average,Neutral,Neutral
2492,Friday,UNITED,DENVER,West US,Hub,Gates 70-90,2018-12-31,56.0,Somewhat clean,Very safe,Somewhat satsified
1390,Tuesday,UNITED INTL,PARIS-DE GAULLE,Europe,Hub,Gates 91-102,2018-12-31,165.0,Clean,Very safe,Very satisfied
2509,Friday,ALASKA,SALT LAKE CITY,West US,Medium,Gates 1-12,2018-12-31,75.0000000000001,Clean,Very safe,Very satisfied
